timestamp,server,disk_total_gb,disk_used_gb,disk_percent,read_iops,write_iops,read_mbps,write_mbps,status
2026-03-09 07:41:42,app-02,200,136.8,68.4,330,94,1.32,0.38,OK
2026-03-09 07:41:42,app-03,200,136.8,68.4,172,82,0.69,0.33,OK
2026-03-09 07:41:42,app-04,200,136.8,68.4,132,61,0.53,0.24,OK
2026-03-09 07:41:42,app-05,200,136.8,68.4,128,119,0.51,0.48,OK
2026-03-09 07:41:42,app-06,200,136.8,68.4,144,173,0.58,0.69,OK
2026-03-09 07:41:42,db-primary,500,479.4,95.9,1991,961,7.96,3.84,WARNING
2026-03-09 07:41:42,db-replica,500,479.4,95.9,766,714,3.06,2.86,WARNING
2026-03-09 10:41:42,web-01,100,52.5,52.5,82,73,0.33,0.29,OK
2026-03-09 10:41:42,web-02,100,52.5,52.5,75,83,0.3,0.33,OK
2026-03-09 10:41:42,web-03,100,52.5,52.5,128,76,0.51,0.3,OK
2026-03-09 10:41:42,web-04,100,52.5,52.5,80,69,0.32,0.28,OK
2026-03-09 10:41:42,web-05,100,52.5,52.5,187,51,0.75,0.2,OK
2026-03-09 10:41:42,app-01,200,138.0,69.0,153,172,0.61,0.69,OK
2026-03-09 10:41:42,app-02,200,138.0,69.0,302,149,1.21,0.6,OK
2026-03-09 10:41:42,app-03,200,138.0,69.0,322,189,1.29,0.76,OK
2026-03-09 10:41:42,app-04,200,138.0,69.0,156,57,0.62,0.23,OK
2026-03-09 10:41:42,app-05,200,138.0,69.0,379,174,1.52,0.7,OK
2026-03-09 10:41:42,app-06,200,138.0,69.0,132,162,0.53,0.65,OK
2026-03-09 10:41:42,db-primary,500,481.5,96.3,1300,511,5.2,2.04,WARNING
2026-03-09 10:41:42,db-replica,500,481.5,96.3,1463,504,5.85,2.02,WARNING
2026-03-09 13:41:42,web-01,100,52.5,52.5,113,97,0.45,0.39,OK
2026-03-09 13:41:42,web-02,100,52.5,52.5,71,62,0.28,0.25,OK
2026-03-09 13:41:42,web-03,100,52.5,52.5,152,32,0.61,0.13,OK
2026-03-09 13:41:42,web-04,100,52.5,52.5,95,53,0.38,0.21,OK
2026-03-09 13:41:42,web-05,100,52.5,52.5,91,51,0.36,0.2,OK
2026-03-09 13:41:42,app-01,200,138.0,69.0,189,148,0.76,0.59,OK
2026-03-09 13:41:42,app-02,200,138.0,69.0,183,126,0.73,0.5,OK
2026-03-09 13:41:42,app-03,200,138.0,69.0,173,135,0.69,0.54,OK
2026-03-09 13:41:42,app-04,200,138.0,69.0,265,122,1.06,0.49,OK
2026-03-09 13:41:42,app-05,200,138.0,69.0,368,133,1.47,0.53,OK
2026-03-09 13:41:42,app-06,200,138.0,69.0,242,151,0.97,0.6,OK
2026-03-09 13:41:42,db-primary,500,481.5,96.3,1188,493,4.75,1.97,WARNING
2026-03-09 13:41:42,db-replica,500,481.5,96.3,1245,758,4.98,3.03,WARNING
2026-03-09 16:41:42,web-01,100,52.5,52.5,151,65,0.6,0.26,OK
2026-03-09 16:41:42,web-02,100,52.5,52.5,167,96,0.67,0.38,OK
2026-03-09 16:41:42,web-03,100,52.5,52.5,112,31,0.45,0.12,OK
2026-03-09 16:41:42,web-04,100,52.5,52.5,176,82,0.7,0.33,OK
2026-03-09 16:41:42,web-05,100,52.5,52.5,189,70,0.76,0.28,OK
2026-03-09 16:41:42,app-01,200,138.0,69.0,247,111,0.99,0.44,OK
2026-03-09 16:41:42,app-02,200,138.0,69.0,248,70,0.99,0.28,OK
2026-03-09 16:41:42,app-03,200,138.0,69.0,237,134,0.95,0.54,OK
2026-03-09 16:41:42,app-04,200,138.0,69.0,196,131,0.78,0.52,OK
2026-03-09 16:41:42,app-05,200,138.0,69.0,110,72,0.44,0.29,OK
2026-03-09 16:41:42,app-06,200,138.0,69.0,400,96,1.6,0.38,OK
2026-03-09 16:41:42,db-primary,500,481.5,96.3,1064,830,4.26,3.32,WARNING
2026-03-09 16:41:42,db-replica,500,481.5,96.3,1224,661,4.9,2.64,WARNING
2026-03-09 19:41:42,web-01,100,52.5,52.5,84,141,0.34,0.56,OK
2026-03-09 19:41:42,web-02,100,52.5,52.5,189,130,0.76,0.52,OK
2026-03-09 19:41:42,web-03,100,52.5,52.5,159,79,0.64,0.32,OK
2026-03-09 19:41:42,web-04,100,52.5,52.5,157,58,0.63,0.23,OK
2026-03-09 19:41:42,web-05,100,52.5,52.5,94,103,0.38,0.41,OK
2026-03-09 19:41:42,app-01,200,138.0,69.0,300,102,1.2,0.41,OK
2026-03-09 19:41:42,app-02,200,138.0,69.0,150,154,0.6,0.62,OK
2026-03-09 19:41:42,app-03,200,138.0,69.0,553,285,2.21,1.14,OK
2026-03-09 19:41:42,app-04,200,138.0,69.0,195,162,0.78,0.65,OK
2026-03-09 19:41:42,app-05,200,138.0,69.0,453,174,1.81,0.7,OK
2026-03-09 19:41:42,app-06,200,138.0,69.0,262,244,1.05,0.98,OK
2026-03-09 19:41:42,db-primary,500,481.5,96.3,2017,480,8.07,1.92,WARNING
2026-03-09 19:41:42,db-replica,500,481.5,96.3,1654,727,6.62,2.91,WARNING
2026-03-09 22:41:42,web-01,100,52.5,52.5,271,60,1.08,0.24,OK
2026-03-09 22:41:42,web-02,100,52.5,52.5,268,123,1.07,0.49,OK
2026-03-09 22:41:42,web-03,100,52.5,52.5,198,90,0.79,0.36,OK
2026-03-09 22:41:42,web-04,100,52.5,52.5,78,142,0.31,0.57,OK
2026-03-09 22:41:42,web-05,100,52.5,52.5,178,60,0.71,0.24,OK
2026-03-09 22:41:42,app-01,200,138.0,69.0,574,220,2.3,0.88,OK
2026-03-09 22:41:42,app-02,200,138.0,69.0,267,139,1.07,0.56,OK
2026-03-09 22:41:42,app-03,200,138.0,69.0,456,166,1.82,0.66,OK
2026-03-09 22:41:42,app-04,200,138.0,69.0,394,168,1.58,0.67,OK
2026-03-09 22:41:42,app-05,200,138.0,69.0,454,267,1.82,1.07,OK
2026-03-09 22:41:42,app-06,200,138.0,69.0,408,249,1.63,1.0,OK
2026-03-09 22:41:42,db-primary,500,481.5,96.3,2287,1449,9.15,5.8,WARNING
2026-03-09 22:41:42,db-replica,500,481.5,96.3,1186,636,4.74,2.54,WARNING
2026-03-10 01:41:42,web-01,100,52.5,52.5,289,132,1.16,0.53,OK
2026-03-10 01:41:42,web-02,100,52.5,52.5,184,57,0.74,0.23,OK
2026-03-10 01:41:42,web-03,100,52.5,52.5,130,150,0.52,0.6,OK
2026-03-10 01:41:42,web-04,100,52.5,52.5,153,139,0.61,0.56,OK
2026-03-10 01:41:42,web-05,100,52.5,52.5,292,144,1.17,0.58,OK
2026-03-10 01:41:42,app-01,200,138.0,69.0,435,202,1.74,0.81,OK
2026-03-10 01:41:42,app-02,200,138.0,69.0,493,219,1.97,0.88,OK
2026-03-10 01:41:42,app-03,200,138.0,69.0,538,220,2.15,0.88,OK
2026-03-10 01:41:42,app-04,200,138.0,69.0,160,151,0.64,0.6,OK
2026-03-10 01:41:42,app-05,200,138.0,69.0,535,249,2.14,1.0,OK
2026-03-10 01:41:42,app-06,200,138.0,69.0,321,177,1.28,0.71,OK
2026-03-10 01:41:42,db-primary,500,481.5,96.3,1822,600,7.29,2.4,WARNING
2026-03-10 01:41:42,db-replica,500,481.5,96.3,2958,649,11.83,2.6,WARNING
2026-03-10 04:41:42,web-01,100,52.5,52.5,156,94,0.62,0.38,OK
2026-03-10 04:41:42,web-02,100,52.5,52.5,187,102,0.75,0.41,OK
2026-03-10 04:41:42,web-03,100,52.5,52.5,259,69,1.04,0.28,OK
2026-03-10 04:41:42,web-04,100,52.5,52.5,108,117,0.43,0.47,OK
2026-03-10 04:41:42,web-05,100,52.5,52.5,103,49,0.41,0.2,OK
2026-03-10 04:41:42,app-01,200,138.0,69.0,259,283,1.04,1.13,OK
2026-03-10 04:41:42,app-02,200,138.0,69.0,522,282,2.09,1.13,OK
2026-03-10 04:41:42,app-03,200,138.0,69.0,253,226,1.01,0.9,OK
2026-03-10 04:41:42,app-04,200,138.0,69.0,448,120,1.79,0.48,OK
2026-03-10 04:41:42,app-05,200,138.0,69.0,309,114,1.24,0.46,OK
2026-03-10 04:41:42,app-06,200,138.0,69.0,594,274,2.38,1.1,OK
2026-03-10 04:41:42,db-primary,500,481.5,96.3,1713,729,6.85,2.92,WARNING
2026-03-10 04:41:42,db-replica,500,481.5,96.3,1861,1050,7.44,4.2,WARNING
2026-03-10 07:41:42,web-01,100,52.5,52.5,78,76,0.31,0.3,OK
2026-03-10 07:41:42,web-02,100,52.5,52.5,150,62,0.6,0.25,OK
2026-03-10 07:41:42,web-03,100,52.5,52.5,178,85,0.71,0.34,OK
2026-03-10 07:41:42,web-04,100,52.5,52.5,188,78,0.75,0.31,OK
2026-03-10 07:41:42,web-05,100,52.5,52.5,157,63,0.63,0.25,OK
2026-03-10 07:41:42,app-01,200,138.0,69.0,352,122,1.41,0.49,OK
2026-03-10 07:41:42,app-02,200,138.0,69.0,336,108,1.34,0.43,OK
2026-03-10 07:41:42,app-03,200,138.0,69.0,376,96,1.5,0.38,OK
2026-03-10 07:41:42,app-04,200,138.0,69.0,258,90,1.03,0.36,OK
2026-03-10 07:41:42,app-05,200,138.0,69.0,116,62,0.46,0.25,OK
2026-03-10 07:41:42,app-06,200,138.0,69.0,183,112,0.73,0.45,OK
2026-03-10 07:41:42,db-primary,500,481.5,96.3,1377,659,5.51,2.64,WARNING
2026-03-10 07:41:42,db-replica,500,481.5,96.3,1540,909,6.16,3.64,WARNING
2026-03-10 10:41:42,web-01,100,53.0,53.0,199,43,0.8,0.17,OK
2026-03-10 10:41:42,web-02,100,53.0,53.0,98,37,0.39,0.15,OK
2026-03-10 10:41:42,web-03,100,53.0,53.0,74,33,0.3,0.13,OK
2026-03-10 10:41:42,web-04,100,53.0,53.0,152,67,0.61,0.27,OK
2026-03-10 10:41:42,web-05,100,53.0,53.0,159,90,0.64,0.36,OK
2026-03-10 10:41:42,app-01,200,139.2,69.6,292,133,1.17,0.53,OK
2026-03-10 10:41:42,app-02,200,139.2,69.6,243,73,0.97,0.29,OK
2026-03-10 10:41:42,app-03,200,139.2,69.6,339,119,1.36,0.48,OK
2026-03-10 10:41:42,app-04,200,139.2,69.6,330,61,1.32,0.24,OK
2026-03-10 10:41:42,app-05,200,139.2,69.6,300,67,1.2,0.27,OK
2026-03-10 10:41:42,app-06,200,139.2,69.6,170,84,0.68,0.34,OK
2026-03-10 10:41:42,db-primary,500,483.6,96.7,920,441,3.68,1.76,WARNING
2026-03-10 10:41:42,db-replica,500,483.6,96.7,939,385,3.76,1.54,WARNING
2026-03-10 13:41:42,web-01,100,53.0,53.0,180,79,0.72,0.32,OK
2026-03-10 13:41:42,web-02,100,53.0,53.0,82,58,0.33,0.23,OK
2026-03-10 13:41:42,web-03,100,53.0,53.0,197,97,0.79,0.39,OK
2026-03-10 13:41:42,web-04,100,53.0,53.0,194,54,0.78,0.22,OK
2026-03-10 13:41:42,web-05,100,53.0,53.0,171,83,0.68,0.33,OK
2026-03-10 13:41:42,app-01,200,139.2,69.6,330,76,1.32,0.3,OK
2026-03-10 13:41:42,app-02,200,139.2,69.6,283,79,1.13,0.32,OK
2026-03-10 13:41:42,app-03,200,139.2,69.6,185,143,0.74,0.57,OK
2026-03-10 13:41:42,app-04,200,139.2,69.6,171,158,0.68,0.63,OK
2026-03-10 13:41:42,app-05,200,139.2,69.6,151,82,0.6,0.33,OK
2026-03-10 13:41:42,app-06,200,139.2,69.6,237,70,0.95,0.28,OK
2026-03-10 13:41:42,db-primary,500,483.6,96.7,1103,910,4.41,3.64,WARNING
2026-03-10 13:41:42,db-replica,500,483.6,96.7,1352,634,5.41,2.54,WARNING
2026-03-10 16:41:42,web-01,100,53.0,53.0,83,90,0.33,0.36,OK
2026-03-10 16:41:42,web-02,100,53.0,53.0,162,96,0.65,0.38,OK
2026-03-10 16:41:42,web-03,100,53.0,53.0,187,85,0.75,0.34,OK
2026-03-10 16:41:42,web-04,100,53.0,53.0,180,82,0.72,0.33,OK
2026-03-10 16:41:42,web-05,100,53.0,53.0,147,79,0.59,0.32,OK
2026-03-10 16:41:42,app-01,200,139.2,69.6,266,137,1.06,0.55,OK
2026-03-10 16:41:42,app-02,200,139.2,69.6,165,95,0.66,0.38,OK
2026-03-10 16:41:42,app-03,200,139.2,69.6,199,162,0.8,0.65,OK
2026-03-10 16:41:42,app-04,200,139.2,69.6,156,67,0.62,0.27,OK
2026-03-10 16:41:42,app-05,200,139.2,69.6,331,180,1.32,0.72,OK
2026-03-10 16:41:42,app-06,200,139.2,69.6,279,78,1.12,0.31,OK
2026-03-10 16:41:42,db-primary,500,483.6,96.7,782,881,3.13,3.52,WARNING
2026-03-10 16:41:42,db-replica,500,483.6,96.7,892,312,3.57,1.25,WARNING
2026-03-10 19:41:42,web-01,100,53.0,53.0,169,141,0.68,0.56,OK
2026-03-10 19:41:42,web-02,100,53.0,53.0,286,96,1.14,0.38,OK
2026-03-10 19:41:42,web-03,100,53.0,53.0,289,100,1.16,0.4,OK
2026-03-10 19:41:42,web-04,100,53.0,53.0,85,138,0.34,0.55,OK
2026-03-10 19:41:42,web-05,100,53.0,53.0,240,136,0.96,0.54,OK
2026-03-10 19:41:42,app-01,200,139.2,69.6,403,208,1.61,0.83,OK
2026-03-10 19:41:42,app-02,200,139.2,69.6,421,243,1.68,0.97,OK
2026-03-10 19:41:42,app-03,200,139.2,69.6,466,166,1.86,0.66,OK
2026-03-10 19:41:42,app-04,200,139.2,69.6,591,252,2.36,1.01,OK
2026-03-10 19:41:42,app-05,200,139.2,69.6,316,136,1.26,0.54,OK
2026-03-10 19:41:42,app-06,200,139.2,69.6,388,222,1.55,0.89,OK
2026-03-10 19:41:42,db-primary,500,483.6,96.7,1491,1132,5.96,4.53,WARNING
2026-03-10 19:41:42,db-replica,500,483.6,96.7,2512,1138,10.05,4.55,WARNING
2026-03-10 22:41:42,web-01,100,53.0,53.0,240,72,0.96,0.29,OK
2026-03-10 22:41:42,web-02,100,53.0,53.0,142,127,0.57,0.51,OK
2026-03-10 22:41:42,web-03,100,53.0,53.0,285,76,1.14,0.3,OK
2026-03-10 22:41:42,web-04,100,53.0,53.0,172,51,0.69,0.2,OK
2026-03-10 22:41:42,web-05,100,53.0,53.0,126,49,0.5,0.2,OK
2026-03-10 22:41:42,app-01,200,139.2,69.6,556,184,2.22,0.74,OK
2026-03-10 22:41:42,app-02,200,139.2,69.6,354,249,1.42,1.0,OK
2026-03-10 22:41:42,app-03,200,139.2,69.6,277,240,1.11,0.96,OK
2026-03-10 22:41:42,app-04,200,139.2,69.6,466,118,1.86,0.47,OK
2026-03-10 22:41:42,app-05,200,139.2,69.6,247,273,0.99,1.09,OK
2026-03-10 22:41:42,app-06,200,139.2,69.6,513,181,2.05,0.72,OK
2026-03-10 22:41:42,db-primary,500,483.6,96.7,2952,1329,11.81,5.32,WARNING
2026-03-10 22:41:42,db-replica,500,483.6,96.7,1623,667,6.49,2.67,WARNING
2026-03-11 01:41:42,web-01,100,53.0,53.0,130,129,0.52,0.52,OK
2026-03-11 01:41:42,web-02,100,53.0,53.0,238,139,0.95,0.56,OK
2026-03-11 01:41:42,web-03,100,53.0,53.0,267,52,1.07,0.21,OK
2026-03-11 01:41:42,web-04,100,53.0,53.0,168,130,0.67,0.52,OK
2026-03-11 01:41:42,web-05,100,53.0,53.0,114,121,0.46,0.48,OK
2026-03-11 01:41:42,app-01,200,139.2,69.6,403,205,1.61,0.82,OK
2026-03-11 01:41:42,app-02,200,139.2,69.6,255,259,1.02,1.04,OK
2026-03-11 01:41:42,app-03,200,139.2,69.6,231,183,0.92,0.73,OK
2026-03-11 01:41:42,app-04,200,139.2,69.6,237,256,0.95,1.02,OK
2026-03-11 01:41:42,app-05,200,139.2,69.6,597,166,2.39,0.66,OK
2026-03-11 01:41:42,app-06,200,139.2,69.6,558,103,2.23,0.41,OK
2026-03-11 01:41:42,db-primary,500,483.6,96.7,1986,1122,7.94,4.49,WARNING
2026-03-11 01:41:42,db-replica,500,483.6,96.7,1708,1416,6.83,5.66,WARNING
2026-03-11 04:41:42,web-01,100,53.0,53.0,226,144,0.9,0.58,OK
2026-03-11 04:41:42,web-02,100,53.0,53.0,280,87,1.12,0.35,OK
2026-03-11 04:41:42,web-03,100,53.0,53.0,238,144,0.95,0.58,OK
2026-03-11 04:41:42,web-04,100,53.0,53.0,270,49,1.08,0.2,OK
2026-03-11 04:41:42,web-05,100,53.0,53.0,138,48,0.55,0.19,OK
2026-03-11 04:41:42,app-01,200,139.2,69.6,427,213,1.71,0.85,OK
2026-03-11 04:41:42,app-02,200,139.2,69.6,258,174,1.03,0.7,OK
2026-03-11 04:41:42,app-03,200,139.2,69.6,576,114,2.3,0.46,OK
2026-03-11 04:41:42,app-04,200,139.2,69.6,571,103,2.28,0.41,OK
2026-03-11 04:41:42,app-05,200,139.2,69.6,408,216,1.63,0.86,OK
2026-03-11 04:41:42,app-06,200,139.2,69.6,430,256,1.72,1.02,OK
2026-03-11 04:41:42,db-primary,500,483.6,96.7,2949,1159,11.8,4.64,WARNING
2026-03-11 04:41:42,db-replica,500,483.6,96.7,2536,1353,10.14,5.41,WARNING
2026-03-11 07:41:42,web-01,100,53.0,53.0,159,62,0.64,0.25,OK
2026-03-11 07:41:42,web-02,100,53.0,53.0,73,62,0.29,0.25,OK
2026-03-11 07:41:42,web-03,100,53.0,53.0,151,71,0.6,0.28,OK
2026-03-11 07:41:42,web-04,100,53.0,53.0,94,48,0.38,0.19,OK
2026-03-11 07:41:42,web-05,100,53.0,53.0,168,88,0.67,0.35,OK
2026-03-11 07:41:42,app-01,200,139.2,69.6,193,112,0.77,0.45,OK
2026-03-11 07:41:42,app-02,200,139.2,69.6,309,196,1.24,0.78,OK
2026-03-11 07:41:42,app-03,200,139.2,69.6,306,148,1.22,0.59,OK
2026-03-11 07:41:42,app-04,200,139.2,69.6,239,111,0.96,0.44,OK
2026-03-11 07:41:42,app-05,200,139.2,69.6,151,174,0.6,0.7,OK
2026-03-11 07:41:42,app-06,200,139.2,69.6,280,155,1.12,0.62,OK
2026-03-11 07:41:42,db-primary,500,483.6,96.7,1314,342,5.26,1.37,WARNING
2026-03-11 07:41:42,db-replica,500,483.6,96.7,1144,927,4.58,3.71,WARNING
2026-03-11 10:41:42,web-01,100,53.5,53.5,136,73,0.54,0.29,OK
2026-03-11 10:41:42,web-02,100,53.5,53.5,152,54,0.61,0.22,OK
2026-03-11 10:41:42,web-03,100,53.5,53.5,141,41,0.56,0.16,OK
2026-03-11 10:41:42,web-04,100,53.5,53.5,130,68,0.52,0.27,OK
2026-03-11 10:41:42,web-05,100,53.5,53.5,133,41,0.53,0.16,OK
2026-03-11 10:41:42,app-01,200,140.4,70.2,368,111,1.47,0.44,OK
2026-03-11 10:41:42,app-02,200,140.4,70.2,218,148,0.87,0.59,OK
2026-03-11 10:41:42,app-03,200,140.4,70.2,286,143,1.14,0.57,OK
2026-03-11 10:41:42,app-04,200,140.4,70.2,215,116,0.86,0.46,OK
2026-03-11 10:41:42,app-05,200,140.4,70.2,305,74,1.22,0.3,OK
2026-03-11 10:41:42,app-06,200,140.4,70.2,263,123,1.05,0.49,OK
2026-03-11 10:41:42,db-primary,500,485.7,97.1,1018,660,4.07,2.64,WARNING
2026-03-11 10:41:42,db-replica,500,485.7,97.1,1718,780,6.87,3.12,WARNING
2026-03-11 13:41:42,web-01,100,53.5,53.5,83,54,0.33,0.22,OK
2026-03-11 13:41:42,web-02,100,53.5,53.5,124,71,0.5,0.28,OK
2026-03-11 13:41:42,web-03,100,53.5,53.5,141,93,0.56,0.37,OK
2026-03-11 13:41:42,web-04,100,53.5,53.5,181,33,0.72,0.13,OK
2026-03-11 13:41:42,web-05,100,53.5,53.5,140,54,0.56,0.22,OK
2026-03-11 13:41:42,app-01,200,140.4,70.2,172,192,0.69,0.77,OK
2026-03-11 13:41:42,app-02,200,140.4,70.2,354,75,1.42,0.3,OK
2026-03-11 13:41:42,app-03,200,140.4,70.2,292,59,1.17,0.24,OK
2026-03-11 13:41:42,app-04,200,140.4,70.2,271,116,1.08,0.46,OK
2026-03-11 13:41:42,app-05,200,140.4,70.2,372,78,1.49,0.31,OK
2026-03-11 13:41:42,app-06,200,140.4,70.2,105,194,0.42,0.78,OK
2026-03-11 13:41:42,db-primary,500,485.7,97.1,576,952,2.3,3.81,WARNING
2026-03-11 13:41:42,db-replica,500,485.7,97.1,1546,385,6.18,1.54,WARNING
2026-03-11 16:41:42,web-01,100,53.5,53.5,85,80,0.34,0.32,OK
2026-03-11 16:41:42,web-02,100,53.5,53.5,178,58,0.71,0.23,OK
2026-03-11 16:41:42,web-03,100,53.5,53.5,172,33,0.69,0.13,OK
2026-03-11 16:41:42,web-04,100,53.5,53.5,75,62,0.3,0.25,OK
2026-03-11 16:41:42,web-05,100,53.5,53.5,176,75,0.7,0.3,OK
2026-03-11 16:41:42,app-01,200,140.4,70.2,222,55,0.89,0.22,OK
2026-03-11 16:41:42,app-02,200,140.4,70.2,287,182,1.15,0.73,OK
2026-03-11 16:41:42,app-03,200,140.4,70.2,236,101,0.94,0.4,OK
2026-03-11 16:41:42,app-04,200,140.4,70.2,162,94,0.65,0.38,OK
2026-03-11 16:41:42,app-05,200,140.4,70.2,287,107,1.15,0.43,OK
2026-03-11 16:41:42,app-06,200,140.4,70.2,151,163,0.6,0.65,OK
2026-03-11 16:41:42,db-primary,500,485.7,97.1,1491,372,5.96,1.49,WARNING
2026-03-11 16:41:42,db-replica,500,485.7,97.1,540,533,2.16,2.13,WARNING
2026-03-11 19:41:42,web-01,100,53.5,53.5,171,124,0.68,0.5,OK
2026-03-11 19:41:42,web-02,100,53.5,53.5,273,132,1.09,0.53,OK
2026-03-11 19:41:42,web-03,100,53.5,53.5,219,97,0.88,0.39,OK
2026-03-11 19:41:42,web-04,100,53.5,53.5,190,64,0.76,0.26,OK
2026-03-11 19:41:42,web-05,100,53.5,53.5,189,82,0.76,0.33,OK
2026-03-11 19:41:42,app-01,200,140.4,70.2,274,232,1.1,0.93,OK
2026-03-11 19:41:42,app-02,200,140.4,70.2,496,115,1.98,0.46,OK
2026-03-11 19:41:42,app-03,200,140.4,70.2,501,234,2.0,0.94,OK
2026-03-11 19:41:42,app-04,200,140.4,70.2,270,277,1.08,1.11,OK
2026-03-11 19:41:42,app-05,200,140.4,70.2,253,145,1.01,0.58,OK
2026-03-11 19:41:42,app-06,200,140.4,70.2,183,199,0.73,0.8,OK
2026-03-11 19:41:42,db-primary,500,485.7,97.1,969,1314,3.88,5.26,WARNING
2026-03-11 19:41:42,db-replica,500,485.7,97.1,1441,1252,5.76,5.01,WARNING
2026-03-11 22:41:42,web-01,100,53.5,53.5,153,96,0.61,0.38,OK
2026-03-11 22:41:42,web-02,100,53.5,53.5,280,99,1.12,0.4,OK
2026-03-11 22:41:42,web-03,100,53.5,53.5,267,81,1.07,0.32,OK
2026-03-11 22:41:42,web-04,100,53.5,53.5,243,63,0.97,0.25,OK
2026-03-11 22:41:42,web-05,100,53.5,53.5,138,147,0.55,0.59,OK
2026-03-11 22:41:42,app-01,200,140.4,70.2,168,99,0.67,0.4,OK
2026-03-11 22:41:42,app-02,200,140.4,70.2,591,202,2.36,0.81,OK
2026-03-11 22:41:42,app-03,200,140.4,70.2,424,141,1.7,0.56,OK
2026-03-11 22:41:42,app-04,200,140.4,70.2,487,133,1.95,0.53,OK
2026-03-11 22:41:42,app-05,200,140.4,70.2,178,144,0.71,0.58,OK
2026-03-11 22:41:42,app-06,200,140.4,70.2,400,145,1.6,0.58,OK
2026-03-11 22:41:42,db-primary,500,485.7,97.1,1821,823,7.28,3.29,WARNING
2026-03-11 22:41:42,db-replica,500,485.7,97.1,1894,1429,7.58,5.72,WARNING
2026-03-12 01:41:42,web-01,100,53.5,53.5,180,55,0.72,0.22,OK
2026-03-12 01:41:42,web-02,100,53.5,53.5,189,97,0.76,0.39,OK
2026-03-12 01:41:42,web-03,100,53.5,53.5,175,126,0.7,0.5,OK
2026-03-12 01:41:42,web-04,100,53.5,53.5,145,108,0.58,0.43,OK
2026-03-12 01:41:42,web-05,100,53.5,53.5,202,102,0.81,0.41,OK
2026-03-12 01:41:42,app-01,200,140.4,70.2,160,267,0.64,1.07,OK
2026-03-12 01:41:42,app-02,200,140.4,70.2,201,282,0.8,1.13,OK
2026-03-12 01:41:42,app-03,200,140.4,70.2,165,75,0.66,0.3,OK
2026-03-12 01:41:42,app-04,200,140.4,70.2,166,93,0.66,0.37,OK
2026-03-12 01:41:42,app-05,200,140.4,70.2,214,144,0.86,0.58,OK
2026-03-12 01:41:42,app-06,200,140.4,70.2,463,256,1.85,1.02,OK
2026-03-12 01:41:42,db-primary,500,485.7,97.1,1195,721,4.78,2.88,WARNING
2026-03-12 01:41:42,db-replica,500,485.7,97.1,2713,553,10.85,2.21,WARNING
2026-03-12 04:41:42,web-01,100,53.5,53.5,273,75,1.09,0.3,OK
2026-03-12 04:41:42,web-02,100,53.5,53.5,94,67,0.38,0.27,OK
2026-03-12 04:41:42,web-03,100,53.5,53.5,204,120,0.82,0.48,OK
2026-03-12 04:41:42,web-04,100,53.5,53.5,121,109,0.48,0.44,OK
2026-03-12 04:41:42,web-05,100,53.5,53.5,192,120,0.77,0.48,OK
2026-03-12 04:41:42,app-01,200,140.4,70.2,223,189,0.89,0.76,OK
2026-03-12 04:41:42,app-02,200,140.4,70.2,337,79,1.35,0.32,OK
2026-03-12 04:41:42,app-03,200,140.4,70.2,241,219,0.96,0.88,OK
2026-03-12 04:41:42,app-04,200,140.4,70.2,585,237,2.34,0.95,OK
2026-03-12 04:41:42,app-05,200,140.4,70.2,303,178,1.21,0.71,OK
2026-03-12 04:41:42,app-06,200,140.4,70.2,550,142,2.2,0.57,OK
2026-03-12 04:41:42,db-primary,500,485.7,97.1,1956,1479,7.82,5.92,WARNING
2026-03-12 04:41:42,db-replica,500,485.7,97.1,1956,1012,7.82,4.05,WARNING
2026-03-12 07:41:42,web-01,100,53.5,53.5,114,57,0.46,0.23,OK
2026-03-12 07:41:42,web-02,100,53.5,53.5,109,91,0.44,0.36,OK
2026-03-12 07:41:42,web-03,100,53.5,53.5,186,81,0.74,0.32,OK
2026-03-12 07:41:42,web-04,100,53.5,53.5,106,90,0.42,0.36,OK
2026-03-12 07:41:42,web-05,100,53.5,53.5,152,75,0.61,0.3,OK
2026-03-12 07:41:42,app-01,200,140.4,70.2,387,164,1.55,0.66,OK
2026-03-12 07:41:42,app-02,200,140.4,70.2,356,190,1.42,0.76,OK
2026-03-12 07:41:42,app-03,200,140.4,70.2,178,194,0.71,0.78,OK
2026-03-12 07:41:42,app-04,200,140.4,70.2,316,172,1.26,0.69,OK
2026-03-12 07:41:42,app-05,200,140.4,70.2,179,134,0.72,0.54,OK
2026-03-12 07:41:42,app-06,200,140.4,70.2,214,50,0.86,0.2,OK
2026-03-12 07:41:42,db-primary,500,485.7,97.1,1058,700,4.23,2.8,WARNING
2026-03-12 07:41:42,db-replica,500,485.7,97.1,1152,845,4.61,3.38,WARNING
2026-03-12 10:41:42,web-01,100,54.0,54.0,185,52,0.74,0.21,OK
2026-03-12 10:41:42,web-02,100,54.0,54.0,83,56,0.33,0.22,OK
2026-03-12 10:41:42,web-03,100,54.0,54.0,167,54,0.67,0.22,OK
2026-03-12 10:41:42,web-04,100,54.0,54.0,185,37,0.74,0.15,OK
2026-03-12 10:41:42,web-05,100,54.0,54.0,191,97,0.76,0.39,OK
2026-03-12 10:41:42,app-01,200,141.6,70.8,240,84,0.96,0.34,OK
2026-03-12 10:41:42,app-02,200,141.6,70.8,273,66,1.09,0.26,OK
2026-03-12 10:41:42,app-03,200,141.6,70.8,259,58,1.04,0.23,OK
