timestamp,server,cpu_percent,load_avg_1m,load_avg_5m,load_avg_15m,status
2026-03-11 16:41:42,app-01,55,1.89,1.63,1.63,OK
2026-03-11 16:41:42,app-02,91,3.71,3.26,3.04,WARNING
2026-03-11 16:41:42,app-03,58,2.2,1.92,1.87,OK
2026-03-11 16:41:42,app-04,79,3.38,3.07,2.91,OK
2026-03-11 16:41:42,app-05,84,3.5,3.32,3.08,WARNING
2026-03-11 16:41:42,app-06,72,2.85,2.67,2.47,OK
2026-03-11 16:41:42,db-primary,70,2.81,2.52,2.38,OK
2026-03-11 16:41:42,db-replica,88,3.75,3.39,3.27,WARNING
2026-03-11 17:41:42,web-01,66,2.6,2.51,2.38,OK
2026-03-11 17:41:42,web-02,85,3.56,3.39,3.15,WARNING
2026-03-11 17:41:42,web-03,90,4.04,3.51,3.31,WARNING
2026-03-11 17:41:42,web-04,71,2.47,2.06,1.88,OK
2026-03-11 17:41:42,web-05,64,2.24,1.84,1.69,OK
2026-03-11 17:41:42,app-01,66,2.55,2.35,2.22,OK
2026-03-11 17:41:42,app-02,91,3.44,3.02,2.91,WARNING
2026-03-11 17:41:42,app-03,56,2.21,1.83,1.71,OK
2026-03-11 17:41:42,app-04,62,2.49,2.23,2.22,OK
2026-03-11 17:41:42,app-05,82,2.83,2.73,2.65,WARNING
2026-03-11 17:41:42,app-06,98,4.38,3.8,3.52,WARNING
2026-03-11 17:41:42,db-primary,82,2.88,2.73,2.65,WARNING
2026-03-11 17:41:42,db-replica,68,2.7,2.25,2.06,OK
2026-03-11 18:41:42,web-01,75,2.86,2.57,2.48,OK
2026-03-11 18:41:42,web-02,77,3.31,2.99,2.76,OK
2026-03-11 18:41:42,web-03,99,4.45,3.82,3.67,WARNING
2026-03-11 18:41:42,web-04,99,4.43,4.02,3.73,WARNING
2026-03-11 18:41:42,web-05,99,3.56,3.11,2.9,WARNING
2026-03-11 18:41:42,app-01,99,4.36,3.76,3.58,WARNING
2026-03-11 18:41:42,app-02,73,3.34,3.2,3.13,OK
2026-03-11 18:41:42,app-03,82,3.73,3.2,2.99,WARNING
2026-03-11 18:41:42,app-04,99,4.26,3.93,3.83,WARNING
2026-03-11 18:41:42,app-05,81,3.36,3.06,2.92,WARNING
2026-03-11 18:41:42,app-06,79,3.14,3.02,2.91,OK
2026-03-11 18:41:42,db-primary,99,3.66,3.4,3.25,WARNING
2026-03-11 18:41:42,db-replica,99,3.64,3.19,3.02,WARNING
2026-03-11 19:41:42,web-01,93,3.41,3.02,2.77,WARNING
2026-03-11 19:41:42,web-02,97,3.97,3.72,3.6,WARNING
2026-03-11 19:41:42,web-03,99,3.7,3.47,3.32,WARNING
2026-03-11 19:41:42,web-04,98,4.42,3.96,3.68,WARNING
2026-03-11 19:41:42,web-05,77,3.09,2.8,2.65,OK
2026-03-11 19:41:42,app-01,99,4.04,3.69,3.56,WARNING
2026-03-11 19:41:42,app-02,86,3.93,3.44,3.2,WARNING
2026-03-11 19:41:42,app-03,99,4.12,3.74,3.55,WARNING
2026-03-11 19:41:42,app-04,99,3.65,3.44,3.18,WARNING
2026-03-11 19:41:42,app-05,99,4.12,3.69,3.52,WARNING
2026-03-11 19:41:42,app-06,98,3.83,3.44,3.29,WARNING
2026-03-11 19:41:42,db-primary,97,4.19,3.6,3.46,WARNING
2026-03-11 19:41:42,db-replica,97,3.51,2.98,2.78,WARNING
2026-03-11 20:41:42,web-01,77,2.69,2.53,2.31,OK
2026-03-11 20:41:42,web-02,98,4.38,4.07,3.85,WARNING
2026-03-11 20:41:42,web-03,88,3.44,3.01,2.92,WARNING
2026-03-11 20:41:42,web-04,97,3.79,3.32,3.19,WARNING
2026-03-11 20:41:42,web-05,94,3.82,3.41,3.16,WARNING
2026-03-11 20:41:42,app-01,99,4.25,3.63,3.49,WARNING
2026-03-11 20:41:42,app-02,91,3.22,2.74,2.68,WARNING
2026-03-11 20:41:42,app-03,99,3.75,3.4,3.14,WARNING
2026-03-11 20:41:42,app-04,99,3.98,3.54,3.39,WARNING
2026-03-11 20:41:42,app-05,92,3.91,3.37,3.15,WARNING
2026-03-11 20:41:42,app-06,81,3.33,3.12,2.89,WARNING
2026-03-11 20:41:42,db-primary,93,4.09,3.5,3.34,WARNING
2026-03-11 20:41:42,db-replica,93,4.21,3.8,3.67,WARNING
2026-03-11 21:41:42,web-01,83,3.19,2.84,2.73,WARNING
2026-03-11 21:41:42,web-02,74,3.01,2.86,2.77,OK
2026-03-11 21:41:42,web-03,98,3.52,3.13,2.89,WARNING
2026-03-11 21:41:42,web-04,94,3.48,3.07,2.91,WARNING
2026-03-11 21:41:42,web-05,84,3.84,3.63,3.48,WARNING
2026-03-11 21:41:42,app-01,99,3.7,3.23,3.03,WARNING
2026-03-11 21:41:42,app-02,87,3.59,3.1,2.94,WARNING
2026-03-11 21:41:42,app-03,99,4.05,3.57,3.46,WARNING
2026-03-11 21:41:42,app-04,91,3.76,3.34,3.17,WARNING
2026-03-11 21:41:42,app-05,89,3.28,2.98,2.93,WARNING
2026-03-11 21:41:42,app-06,91,4.1,3.82,3.68,WARNING
2026-03-11 21:41:42,db-primary,80,3.17,2.66,2.5,OK
2026-03-11 21:41:42,db-replica,76,3.21,2.95,2.85,OK
2026-03-11 22:41:42,web-01,75,2.85,2.58,2.39,OK
2026-03-11 22:41:42,web-02,99,4.22,3.69,3.6,WARNING
2026-03-11 22:41:42,web-03,82,3.38,2.95,2.83,WARNING
2026-03-11 22:41:42,web-04,81,3.27,2.77,2.54,WARNING
2026-03-11 22:41:42,web-05,87,3.78,3.29,3.16,WARNING
2026-03-11 22:41:42,app-01,99,3.8,3.59,3.38,WARNING
2026-03-11 22:41:42,app-02,99,4.22,3.79,3.58,WARNING
2026-03-11 22:41:42,app-03,89,3.15,2.85,2.62,WARNING
2026-03-11 22:41:42,app-04,99,3.77,3.21,3.01,WARNING
2026-03-11 22:41:42,app-05,99,3.61,3.45,3.18,WARNING
2026-03-11 22:41:42,app-06,99,3.84,3.61,3.39,WARNING
2026-03-11 22:41:42,db-primary,88,3.68,3.16,3.0,WARNING
2026-03-11 22:41:42,db-replica,99,3.98,3.41,3.27,WARNING
2026-03-11 23:41:42,web-01,99,3.47,3.05,2.86,WARNING
2026-03-11 23:41:42,web-02,95,3.71,3.19,3.13,WARNING
2026-03-11 23:41:42,web-03,86,3.08,2.57,2.46,WARNING
2026-03-11 23:41:42,web-04,71,2.56,2.14,2.07,OK
2026-03-11 23:41:42,web-05,99,4.25,3.95,3.67,WARNING
2026-03-11 23:41:42,app-01,99,3.63,3.43,3.28,WARNING
2026-03-11 23:41:42,app-02,92,3.3,2.82,2.77,WARNING
2026-03-11 23:41:42,app-03,98,3.9,3.32,3.11,WARNING
2026-03-11 23:41:42,app-04,99,3.82,3.61,3.37,WARNING
2026-03-11 23:41:42,app-05,99,4.09,3.52,3.24,WARNING
2026-03-11 23:41:42,app-06,99,3.66,3.12,2.92,WARNING
2026-03-11 23:41:42,db-primary,91,3.33,3.19,2.95,WARNING
2026-03-11 23:41:42,db-replica,99,4.43,4.09,3.88,WARNING
2026-03-12 00:41:42,web-01,76,3.45,3.18,2.96,OK
2026-03-12 00:41:42,web-02,76,2.55,2.17,2.08,OK
2026-03-12 00:41:42,web-03,99,4.15,3.86,3.69,WARNING
2026-03-12 00:41:42,web-04,79,3.55,3.32,3.19,OK
2026-03-12 00:41:42,web-05,76,3.18,3.01,2.79,OK
2026-03-12 00:41:42,app-01,89,3.71,3.39,3.25,WARNING
2026-03-12 00:41:42,app-02,98,3.47,3.19,2.93,WARNING
2026-03-12 00:41:42,app-03,99,4.16,3.91,3.75,WARNING
2026-03-12 00:41:42,app-04,84,3.57,3.1,2.9,WARNING
2026-03-12 00:41:42,app-05,91,4.01,3.72,3.61,WARNING
2026-03-12 00:41:42,app-06,99,3.98,3.59,3.34,WARNING
2026-03-12 00:41:42,db-primary,99,3.95,3.58,3.38,WARNING
2026-03-12 00:41:42,db-replica,95,4.13,3.86,3.66,WARNING
2026-03-12 01:41:42,web-01,96,4.13,3.59,3.33,WARNING
2026-03-12 01:41:42,web-02,99,4.05,3.75,3.48,WARNING
2026-03-12 01:41:42,web-03,78,2.7,2.46,2.31,OK
2026-03-12 01:41:42,web-04,80,2.94,2.66,2.43,OK
2026-03-12 01:41:42,web-05,99,3.64,3.16,3.01,WARNING
2026-03-12 01:41:42,app-01,99,3.82,3.32,3.06,WARNING
2026-03-12 01:41:42,app-02,77,2.82,2.49,2.4,OK
2026-03-12 01:41:42,app-03,99,4.22,3.94,3.69,WARNING
2026-03-12 01:41:42,app-04,98,3.68,3.12,2.89,WARNING
2026-03-12 01:41:42,app-05,99,4.2,3.79,3.53,WARNING
2026-03-12 01:41:42,app-06,73,3.42,2.93,2.7,OK
2026-03-12 01:41:42,db-primary,89,3.75,3.42,3.27,WARNING
2026-03-12 01:41:42,db-replica,98,4.28,3.89,3.7,WARNING
2026-03-12 02:41:42,web-01,93,3.37,3.14,2.91,WARNING
2026-03-12 02:41:42,web-02,97,4.09,3.59,3.32,WARNING
2026-03-12 02:41:42,web-03,99,3.48,2.97,2.75,WARNING
2026-03-12 02:41:42,web-04,74,3.4,3.25,3.0,OK
2026-03-12 02:41:42,web-05,77,3.53,2.99,2.83,OK
2026-03-12 02:41:42,app-01,99,4.3,4.04,3.78,WARNING
2026-03-12 02:41:42,app-02,97,3.84,3.63,3.45,WARNING
2026-03-12 02:41:42,app-03,95,4.05,3.72,3.6,WARNING
2026-03-12 02:41:42,app-04,78,3.27,2.91,2.76,OK
2026-03-12 02:41:42,app-05,98,4.21,3.96,3.76,WARNING
2026-03-12 02:41:42,app-06,84,3.63,3.21,3.06,WARNING
2026-03-12 02:41:42,db-primary,93,3.73,3.17,2.98,WARNING
2026-03-12 02:41:42,db-replica,99,4.1,3.75,3.6,WARNING
2026-03-12 03:41:42,web-01,77,3.35,3.01,2.89,OK
2026-03-12 03:41:42,web-02,97,3.73,3.25,3.06,WARNING
2026-03-12 03:41:42,web-03,82,3.01,2.83,2.62,WARNING
2026-03-12 03:41:42,web-04,75,3.35,2.86,2.72,OK
2026-03-12 03:41:42,web-05,71,2.52,2.29,2.25,OK
2026-03-12 03:41:42,app-01,99,4.45,3.86,3.63,WARNING
2026-03-12 03:41:42,app-02,90,3.27,3.09,2.96,WARNING
2026-03-12 03:41:42,app-03,99,3.52,3.28,3.06,WARNING
2026-03-12 03:41:42,app-04,90,3.76,3.43,3.24,WARNING
2026-03-12 03:41:42,app-05,98,3.74,3.3,3.14,WARNING
2026-03-12 03:41:42,app-06,80,2.71,2.51,2.42,OK
2026-03-12 03:41:42,db-primary,99,4.16,3.83,3.62,WARNING
2026-03-12 03:41:42,db-replica,99,3.53,2.99,2.75,WARNING
2026-03-12 04:41:42,web-01,96,3.9,3.49,3.32,WARNING
2026-03-12 04:41:42,web-02,76,2.87,2.57,2.47,OK
2026-03-12 04:41:42,web-03,99,3.62,3.27,3.03,WARNING
2026-03-12 04:41:42,web-04,91,4.07,3.67,3.58,WARNING
2026-03-12 04:41:42,web-05,99,3.93,3.65,3.51,WARNING
2026-03-12 04:41:42,app-01,78,2.85,2.55,2.32,OK
2026-03-12 04:41:42,app-02,99,4.04,3.55,3.33,WARNING
2026-03-12 04:41:42,app-03,82,3.12,2.95,2.81,WARNING
2026-03-12 04:41:42,app-04,75,2.56,2.42,2.28,OK
2026-03-12 04:41:42,app-05,81,3.41,3.24,2.99,WARNING
2026-03-12 04:41:42,app-06,99,3.9,3.42,3.35,WARNING
2026-03-12 04:41:42,db-primary,80,3.35,2.87,2.79,OK
2026-03-12 04:41:42,db-replica,87,3.11,2.72,2.62,WARNING
2026-03-12 05:41:42,web-01,72,3.08,2.85,2.63,OK
2026-03-12 05:41:42,web-02,98,4.26,4.0,3.86,WARNING
2026-03-12 05:41:42,web-03,59,2.11,2.02,1.87,OK
2026-03-12 05:41:42,web-04,67,2.3,2.05,2.03,OK
2026-03-12 05:41:42,web-05,55,2.53,2.32,2.28,OK
2026-03-12 05:41:42,app-01,57,2.38,2.22,2.06,OK
2026-03-12 05:41:42,app-02,56,2.08,1.93,1.91,OK
2026-03-12 05:41:42,app-03,81,3.58,3.23,3.13,WARNING
2026-03-12 05:41:42,app-04,61,2.0,1.74,1.58,OK
2026-03-12 05:41:42,app-05,73,3.36,2.85,2.71,OK
2026-03-12 05:41:42,app-06,57,1.86,1.62,1.51,OK
2026-03-12 05:41:42,db-primary,71,2.9,2.49,2.45,OK
2026-03-12 05:41:42,db-replica,68,2.56,2.47,2.25,OK
2026-03-12 06:41:42,web-01,56,1.84,1.77,1.6,OK
2026-03-12 06:41:42,web-02,71,3.17,3.0,2.79,OK
2026-03-12 06:41:42,web-03,79,3.36,3.22,3.1,OK
2026-03-12 06:41:42,web-04,86,3.92,3.6,3.37,WARNING
2026-03-12 06:41:42,web-05,84,3.05,2.65,2.5,WARNING
2026-03-12 06:41:42,app-01,67,2.34,2.25,2.23,OK
2026-03-12 06:41:42,app-02,98,3.56,3.26,3.18,WARNING
2026-03-12 06:41:42,app-03,74,2.63,2.22,2.03,OK
2026-03-12 06:41:42,app-04,93,3.84,3.48,3.3,WARNING
2026-03-12 06:41:42,app-05,87,3.46,3.31,3.23,WARNING
2026-03-12 06:41:42,app-06,66,2.89,2.45,2.31,OK
2026-03-12 06:41:42,db-primary,89,3.57,3.14,2.98,WARNING
2026-03-12 06:41:42,db-replica,89,3.31,2.79,2.66,WARNING
2026-03-12 07:41:42,web-01,67,2.51,2.27,2.12,OK
2026-03-12 07:41:42,web-02,73,3.28,2.93,2.87,OK
2026-03-12 07:41:42,web-03,59,2.27,1.92,1.77,OK
2026-03-12 07:41:42,web-04,81,2.77,2.6,2.37,WARNING
2026-03-12 07:41:42,web-05,55,2.6,2.52,2.44,OK
2026-03-12 07:41:42,app-01,69,2.66,2.31,2.16,OK
2026-03-12 07:41:42,app-02,66,2.95,2.55,2.34,OK
2026-03-12 07:41:42,app-03,68,2.81,2.71,2.62,OK
2026-03-12 07:41:42,app-04,61,2.79,2.56,2.4,OK
2026-03-12 07:41:42,app-05,58,2.49,2.42,2.22,OK
2026-03-12 07:41:42,app-06,56,2.53,2.23,2.04,OK
2026-03-12 07:41:42,db-primary,87,3.86,3.55,3.32,WARNING
2026-03-12 07:41:42,db-replica,81,3.16,2.83,2.74,WARNING
2026-03-12 08:41:42,web-01,78,3.61,3.44,3.35,OK
2026-03-12 08:41:42,web-02,69,2.98,2.78,2.54,OK
2026-03-12 08:41:42,web-03,57,2.0,1.71,1.69,OK
2026-03-12 08:41:42,web-04,86,3.13,2.66,2.46,WARNING
2026-03-12 08:41:42,web-05,56,2.3,2.27,2.12,OK
2026-03-12 08:41:42,app-01,67,2.32,2.26,2.1,OK
2026-03-12 08:41:42,app-02,62,2.38,2.34,2.25,OK
2026-03-12 08:41:42,app-03,65,3.04,2.61,2.45,OK
2026-03-12 08:41:42,app-04,94,3.69,3.22,3.12,WARNING
2026-03-12 08:41:42,app-05,70,3.18,2.94,2.74,OK
2026-03-12 08:41:42,app-06,79,3.01,2.63,2.48,OK
2026-03-12 08:41:42,db-primary,82,2.87,2.46,2.24,WARNING
2026-03-12 08:41:42,db-replica,92,3.33,2.86,2.8,WARNING
2026-03-12 09:41:42,web-01,68,2.32,2.21,2.02,OK
2026-03-12 09:41:42,web-02,86,3.12,2.65,2.5,WARNING
2026-03-12 09:41:42,web-03,71,2.95,2.82,2.68,OK
2026-03-12 09:41:42,web-04,72,3.17,2.67,2.59,OK
2026-03-12 09:41:42,web-05,77,2.97,2.53,2.49,OK
2026-03-12 09:41:42,app-01,93,3.44,3.24,3.0,WARNING
2026-03-12 09:41:42,app-02,93,3.47,3.02,2.77,WARNING
2026-03-12 09:41:42,app-03,89,4.0,3.53,3.3,WARNING
2026-03-12 09:41:42,app-04,56,2.09,1.95,1.95,OK
2026-03-12 09:41:42,app-05,89,3.46,3.27,3.2,WARNING
2026-03-12 09:41:42,app-06,94,4.14,3.7,3.58,WARNING
2026-03-12 09:41:42,db-primary,74,2.79,2.5,2.32,OK
2026-03-12 09:41:42,db-replica,84,3.35,2.91,2.77,WARNING
2026-03-12 10:41:42,web-01,60,2.5,2.06,1.99,OK
2026-03-12 10:41:42,web-02,87,3.48,3.06,2.97,WARNING
2026-03-12 10:41:42,web-03,56,2.63,2.4,2.32,OK
2026-03-12 10:41:42,web-04,63,2.39,2.35,2.25,OK
2026-03-12 10:41:42,web-05,59,2.46,2.23,2.15,OK
2026-03-12 10:41:42,app-01,98,4.06,3.53,3.36,WARNING
2026-03-12 10:41:42,app-02,73,2.63,2.24,2.05,OK
2026-03-12 10:41:42,app-03,82,2.89,2.58,2.4,WARNING
2026-03-12 10:41:42,app-04,77,2.58,2.47,2.27,OK
2026-03-12 10:41:42,app-05,76,3.37,3.16,3.08,OK
2026-03-12 10:41:42,app-06,69,3.03,2.89,2.81,OK
2026-03-12 10:41:42,db-primary,90,3.41,2.99,2.81,WARNING
2026-03-12 10:41:42,db-replica,86,3.25,2.93,2.8,WARNING
2026-03-12 11:41:42,web-01,57,2.34,1.93,1.84,OK
2026-03-12 11:41:42,web-02,82,3.28,2.77,2.57,WARNING
2026-03-12 11:41:42,web-03,68,3.08,2.82,2.73,OK
2026-03-12 11:41:42,web-04,72,2.86,2.55,2.51,OK
2026-03-12 11:41:42,web-05,58,1.97,1.64,1.61,OK
2026-03-12 11:41:42,app-01,82,3.01,2.74,2.52,WARNING
2026-03-12 11:41:42,app-02,68,3.05,2.59,2.5,OK
2026-03-12 11:41:42,app-03,77,3.11,2.67,2.6,OK
2026-03-12 11:41:42,app-04,57,2.45,2.22,2.1,OK
2026-03-12 11:41:42,app-05,75,2.56,2.47,2.29,OK
2026-03-12 11:41:42,app-06,55,2.11,1.87,1.85,OK
2026-03-12 11:41:42,db-primary,84,2.93,2.65,2.57,WARNING
2026-03-12 11:41:42,db-replica,71,3.04,2.59,2.42,OK
2026-03-12 12:41:42,web-01,59,2.39,2.28,2.19,OK
2026-03-12 12:41:42,web-02,58,2.16,1.83,1.78,OK
2026-03-12 12:41:42,web-03,66,2.23,1.85,1.81,OK
2026-03-12 12:41:42,web-04,68,2.46,2.26,2.24,OK
2026-03-12 12:41:42,web-05,67,2.71,2.55,2.36,OK
2026-03-12 12:41:42,app-01,91,3.82,3.55,3.36,WARNING
2026-03-12 12:41:42,app-02,92,3.66,3.13,3.03,WARNING
2026-03-12 12:41:42,app-03,86,3.48,3.24,3.12,WARNING
2026-03-12 12:41:42,app-04,89,3.16,2.87,2.73,WARNING
2026-03-12 12:41:42,app-05,58,2.11,2.05,1.87,OK
2026-03-12 12:41:42,app-06,64,2.17,1.93,1.85,OK
2026-03-12 12:41:42,db-primary,90,3.21,2.79,2.65,WARNING
2026-03-12 12:41:42,db-replica,94,3.7,3.28,3.19,WARNING
2026-03-12 13:41:42,web-01,65,2.96,2.52,2.45,OK
2026-03-12 13:41:42,web-02,62,2.2,2.05,1.97,OK
2026-03-12 13:41:42,web-03,59,2.52,2.11,2.02,OK
2026-03-12 13:41:42,web-04,76,3.43,3.27,3.06,OK
2026-03-12 13:41:42,web-05,83,3.44,3.17,2.97,WARNING
2026-03-12 13:41:42,app-01,58,2.22,2.13,2.12,OK
2026-03-12 13:41:42,app-02,89,3.69,3.4,3.27,WARNING
2026-03-12 13:41:42,app-03,69,2.89,2.7,2.6,OK
2026-03-12 13:41:42,app-04,92,3.54,3.36,3.16,WARNING
2026-03-12 13:41:42,app-05,74,2.8,2.64,2.57,OK
2026-03-12 13:41:42,app-06,80,3.55,3.02,2.88,OK
2026-03-12 13:41:42,db-primary,70,2.72,2.44,2.31,OK
2026-03-12 13:41:42,db-replica,91,3.31,2.79,2.58,WARNING
2026-03-12 14:41:42,web-01,73,3.39,3.07,2.98,OK
2026-03-12 14:41:42,web-02,78,3.55,3.19,3.01,OK
2026-03-12 14:41:42,web-03,73,3.18,2.95,2.84,OK
2026-03-12 14:41:42,web-04,81,2.94,2.83,2.6,WARNING
2026-03-12 14:41:42,web-05,71,2.87,2.72,2.56,OK
2026-03-12 14:41:42,app-01,62,2.87,2.67,2.44,OK
2026-03-12 14:41:42,app-02,70,2.78,2.67,2.48,OK
2026-03-12 14:41:42,app-03,74,2.81,2.61,2.49,OK
2026-03-12 14:41:42,app-04,94,3.26,2.92,2.86,WARNING
2026-03-12 14:41:42,app-05,90,3.77,3.36,3.27,WARNING
2026-03-12 14:41:42,app-06,73,3.02,2.69,2.65,OK
2026-03-12 14:41:42,db-primary,66,2.94,2.6,2.52,OK
2026-03-12 14:41:42,db-replica,65,3.06,2.83,2.66,OK
2026-03-12 15:41:42,web-01,72,2.91,2.73,2.59,OK
2026-03-12 15:41:42,web-02,75,2.6,2.17,2.15,OK
2026-03-12 15:41:42,web-03,65,2.32,2.05,2.04,OK
2026-03-12 15:41:42,web-04,83,3.41,3.12,2.89,WARNING
2026-03-12 15:41:42,web-05,71,2.51,2.4,2.34,OK
2026-03-12 15:41:42,app-01,79,2.72,2.38,2.27,OK
2026-03-12 15:41:42,app-02,70,3.09,2.69,2.56,OK
2026-03-12 15:41:42,app-03,88,3.77,3.48,3.27,WARNING
2026-03-12 15:41:42,app-04,98,3.57,3.26,3.12,WARNING
2026-03-12 15:41:42,app-05,65,2.16,1.86,1.68,OK
2026-03-12 15:41:42,app-06,67,2.49,2.26,2.18,OK
2026-03-12 15:41:42,db-primary,67,3.04,2.75,2.63,OK
2026-03-12 15:41:42,db-replica,78,2.68,2.44,2.31,OK
2026-03-12 16:41:42,web-01,87,3.61,3.18,3.09,WARNING
2026-03-12 16:41:42,web-02,76,3.37,2.99,2.75,OK
2026-03-12 16:41:42,web-03,68,2.55,2.46,2.38,OK
2026-03-12 16:41:42,web-04,81,3.08,2.94,2.76,WARNING
2026-03-12 16:41:42,web-05,64,2.87,2.4,2.32,OK
2026-03-12 16:41:42,app-01,61,2.01,1.88,1.69,OK
2026-03-12 16:41:42,app-02,85,3.16,2.88,2.78,WARNING
2026-03-12 16:41:42,app-03,69,2.56,2.31,2.1,OK
2026-03-12 16:41:42,app-04,57,2.6,2.3,2.09,OK
2026-03-12 16:41:42,app-05,90,3.67,3.21,3.0,WARNING
2026-03-12 16:41:42,app-06,93,3.5,3.2,3.12,WARNING
2026-03-12 16:41:42,db-primary,70,2.38,2.15,2.11,OK
2026-03-12 16:41:42,db-replica,87,3.61,3.13,2.95,WARNING
2026-03-12 17:41:42,web-01,82,3.5,3.29,3.03,WARNING
2026-03-12 17:41:42,web-02,65,2.15,1.87,1.84,OK
2026-03-12 17:41:42,web-03,87,3.66,3.31,3.2,WARNING
2026-03-12 17:41:42,web-04,60,2.6,2.27,2.12,OK
2026-03-12 17:41:42,web-05,81,3.37,3.06,2.86,WARNING
2026-03-12 17:41:42,app-01,95,3.8,3.23,3.07,WARNING
2026-03-12 17:41:42,app-02,83,3.62,3.24,3.18,WARNING
2026-03-12 17:41:42,app-03,72,3.15,2.88,2.65,OK
2026-03-12 17:41:42,app-04,59,1.89,1.57,1.48,OK
2026-03-12 17:41:42,app-05,80,3.12,2.74,2.67,OK
2026-03-12 17:41:42,app-06,69,2.62,2.5,2.37,OK
2026-03-12 17:41:42,db-primary,70,2.87,2.57,2.45,OK
2026-03-12 17:41:42,db-replica,79,2.95,2.68,2.46,OK
2026-03-12 18:41:42,web-01,96,4.29,3.68,3.5,WARNING
2026-03-12 18:41:42,web-02,99,4.13,3.72,3.6,WARNING
2026-03-12 18:41:42,web-03,99,4.28,3.67,3.39,WARNING
2026-03-12 18:41:42,web-04,88,3.71,3.22,3.11,WARNING
2026-03-12 18:41:42,web-05,75,3.09,2.92,2.83,OK
2026-03-12 18:41:42,app-01,77,2.58,2.5,2.41,OK
2026-03-12 18:41:42,app-02,89,3.8,3.61,3.52,WARNING
2026-03-12 18:41:42,app-03,99,3.62,3.24,3.02,WARNING
2026-03-12 18:41:42,app-04,99,4.04,3.44,3.32,WARNING
2026-03-12 18:41:42,app-05,88,3.86,3.55,3.44,WARNING
2026-03-12 18:41:42,app-06,98,3.92,3.65,3.44,WARNING
2026-03-12 18:41:42,db-primary,99,4.23,3.63,3.47,WARNING
2026-03-12 18:41:42,db-replica,98,3.43,3.05,2.86,WARNING
2026-03-12 19:41:42,web-01,96,3.78,3.29,3.04,WARNING
2026-03-12 19:41:42,web-02,97,4.01,3.69,3.52,WARNING
2026-03-12 19:41:42,web-03,76,3.18,3.04,2.81,OK
2026-03-12 19:41:42,web-04,95,3.94,3.35,3.25,WARNING
2026-03-12 19:41:42,web-05,84,3.01,2.67,2.45,WARNING
2026-03-12 19:41:42,app-01,89,3.66,3.38,3.2,WARNING
2026-03-12 19:41:42,app-02,99,3.88,3.65,3.54,WARNING
2026-03-12 19:41:42,app-03,99,4.44,4.15,3.99,WARNING
2026-03-12 19:41:42,app-04,80,3.41,2.91,2.69,OK
2026-03-12 19:41:42,app-05,74,2.83,2.39,2.21,OK
2026-03-12 19:41:42,app-06,84,3.19,2.78,2.74,WARNING
2026-03-12 19:41:42,db-primary,80,3.39,3.1,3.0,OK
2026-03-12 19:41:42,db-replica,93,3.38,3.03,2.89,WARNING
2026-03-12 20:41:42,web-01,92,4.03,3.46,3.24,WARNING
2026-03-12 20:41:42,web-02,72,3.2,2.89,2.76,OK
2026-03-12 20:41:42,web-03,99,3.63,3.31,3.14,WARNING
2026-03-12 20:41:42,web-04,99,3.71,3.29,3.08,WARNING
2026-03-12 20:41:42,web-05,77,2.9,2.79,2.63,OK
2026-03-12 20:41:42,app-01,99,4.43,3.97,3.77,WARNING
2026-03-12 20:41:42,app-02,99,4.44,3.89,3.69,WARNING
2026-03-12 20:41:42,app-03,99,4.45,3.82,3.68,WARNING
2026-03-12 20:41:42,app-04,99,4.08,3.81,3.71,WARNING
2026-03-12 20:41:42,app-05,99,4.0,3.77,3.53,WARNING
2026-03-12 20:41:42,app-06,99,4.44,4.15,3.88,WARNING
2026-03-12 20:41:42,db-primary,89,3.8,3.45,3.23,WARNING
2026-03-12 20:41:42,db-replica,97,4.16,3.92,3.71,WARNING
2026-03-12 21:41:42,web-01,73,2.95,2.48,2.27,OK
2026-03-12 21:41:42,web-02,97,3.57,3.26,3.04,WARNING
2026-03-12 21:41:42,web-03,96,3.76,3.24,3.07,WARNING
2026-03-12 21:41:42,web-04,99,4.32,3.94,3.78,WARNING
2026-03-12 21:41:42,web-05,99,4.34,3.75,3.54,WARNING
2026-03-12 21:41:42,app-01,85,3.85,3.62,3.43,WARNING
2026-03-12 21:41:42,app-02,92,3.25,3.08,2.93,WARNING
2026-03-12 21:41:42,app-03,96,3.93,3.62,3.42,WARNING
2026-03-12 21:41:42,app-04,79,3.26,2.88,2.76,OK
2026-03-12 21:41:42,app-05,76,3.0,2.73,2.49,OK
2026-03-12 21:41:42,app-06,91,3.59,3.34,3.22,WARNING
2026-03-12 21:41:42,db-primary,92,3.23,2.98,2.88,WARNING
2026-03-12 21:41:42,db-replica,83,3.36,3.15,3.03,WARNING
2026-03-12 22:41:42,web-01,99,4.37,4.11,3.96,WARNING
2026-03-12 22:41:42,web-02,93,3.79,3.55,3.44,WARNING
2026-03-12 22:41:42,web-03,86,3.08,2.96,2.75,WARNING
2026-03-12 22:41:42,web-04,79,3.31,2.89,2.72,OK
2026-03-12 22:41:42,web-05,74,3.26,2.88,2.67,OK
2026-03-12 22:41:42,app-01,99,3.56,3.1,2.95,WARNING
2026-03-12 22:41:42,app-02,99,3.87,3.62,3.37,WARNING
2026-03-12 22:41:42,app-03,75,2.79,2.54,2.46,OK
2026-03-12 22:41:42,app-04,85,3.16,2.71,2.61,WARNING
2026-03-12 22:41:42,app-05,80,3.62,3.13,3.07,OK
