timestamp,server,memory_total_gb,memory_used_gb,memory_percent,swap_used_gb,status
2026-03-09 12:41:42,app-01,32,25.68,80.2,1.93,OK
2026-03-09 12:41:42,app-02,32,29.15,91.1,1.19,WARNING
2026-03-09 12:41:42,app-03,32,25.06,78.3,0,OK
2026-03-09 12:41:42,app-04,32,24.07,75.2,0,OK
2026-03-09 12:41:42,app-05,32,27.2,85.0,1.3,OK
2026-03-09 12:41:42,app-06,32,27.1,84.7,0.04,OK
2026-03-09 12:41:42,db-primary,64,54.83,85.7,0.5,WARNING
2026-03-09 12:41:42,db-replica,64,53.91,84.2,0.08,OK
2026-03-09 14:41:42,web-01,16,14.73,92.0,0.92,WARNING
2026-03-09 14:41:42,web-02,16,12.12,75.7,0,OK
2026-03-09 14:41:42,web-03,16,13.27,83.0,0.27,OK
2026-03-09 14:41:42,web-04,16,12.62,78.9,0,OK
2026-03-09 14:41:42,web-05,16,11.98,74.9,0,OK
2026-03-09 14:41:42,app-01,32,23.82,74.4,0,OK
2026-03-09 14:41:42,app-02,32,30.37,94.9,0.24,WARNING
2026-03-09 14:41:42,app-03,32,30.42,95.0,1.39,WARNING
2026-03-09 14:41:42,app-04,32,24.54,76.7,0,OK
2026-03-09 14:41:42,app-05,32,23.9,74.7,0,OK
2026-03-09 14:41:42,app-06,32,25.01,78.2,0,OK
2026-03-09 14:41:42,db-primary,64,58.46,91.3,1.18,WARNING
2026-03-09 14:41:42,db-replica,64,60.18,94.0,1.92,WARNING
2026-03-09 16:41:42,web-01,16,14.44,90.3,1.15,WARNING
2026-03-09 16:41:42,web-02,16,13.0,81.2,1.32,OK
2026-03-09 16:41:42,web-03,16,12.6,78.7,0,OK
2026-03-09 16:41:42,web-04,16,12.78,79.9,0,OK
2026-03-09 16:41:42,web-05,16,11.85,74.1,0,OK
2026-03-09 16:41:42,app-01,32,26.01,81.3,0.54,OK
2026-03-09 16:41:42,app-02,32,25.43,79.5,0,OK
2026-03-09 16:41:42,app-03,32,25.22,78.8,0,OK
2026-03-09 16:41:42,app-04,32,28.67,89.6,0.47,WARNING
2026-03-09 16:41:42,app-05,32,23.51,73.5,0,OK
2026-03-09 16:41:42,app-06,32,25.01,78.2,0,OK
2026-03-09 16:41:42,db-primary,64,53.94,84.3,0.64,OK
2026-03-09 16:41:42,db-replica,64,54.4,85.0,1.69,OK
2026-03-09 18:41:42,web-01,16,14.93,93.3,1.3,WARNING
2026-03-09 18:41:42,web-02,16,15.32,95.8,1.15,WARNING
2026-03-09 18:41:42,web-03,16,15.64,97.7,1.44,WARNING
2026-03-09 18:41:42,web-04,16,15.34,95.9,0.32,WARNING
2026-03-09 18:41:42,web-05,16,13.96,87.3,0.62,WARNING
2026-03-09 18:41:42,app-01,32,29.3,91.6,1.11,WARNING
2026-03-09 18:41:42,app-02,32,29.39,91.8,0.57,WARNING
2026-03-09 18:41:42,app-03,32,26.98,84.3,0.56,OK
2026-03-09 18:41:42,app-04,32,31.36,98.0,0.16,WARNING
2026-03-09 18:41:42,app-05,32,26.69,83.4,0.5,OK
2026-03-09 18:41:42,app-06,32,25.69,80.3,1.58,OK
2026-03-09 18:41:42,db-primary,64,60.94,95.2,0.3,WARNING
2026-03-09 18:41:42,db-replica,64,53.66,83.8,0.8,OK
2026-03-09 20:41:42,web-01,16,15.68,98.0,1.17,WARNING
2026-03-09 20:41:42,web-02,16,15.4,96.2,0.46,WARNING
2026-03-09 20:41:42,web-03,16,14.02,87.6,0.61,WARNING
2026-03-09 20:41:42,web-04,16,14.11,88.2,0.75,WARNING
2026-03-09 20:41:42,web-05,16,14.47,90.4,1.38,WARNING
2026-03-09 20:41:42,app-01,32,26.22,81.9,0.06,OK
2026-03-09 20:41:42,app-02,32,28.06,87.7,1.8,WARNING
2026-03-09 20:41:42,app-03,32,27.67,86.5,0.84,WARNING
2026-03-09 20:41:42,app-04,32,29.23,91.4,1.27,WARNING
2026-03-09 20:41:42,app-05,32,31.36,98.0,1.25,WARNING
2026-03-09 20:41:42,app-06,32,26.75,83.6,0.44,OK
2026-03-09 20:41:42,db-primary,64,62.31,97.4,1.91,WARNING
2026-03-09 20:41:42,db-replica,64,54.97,85.9,1.4,WARNING
2026-03-09 22:41:42,web-01,16,14.3,89.4,0.52,WARNING
2026-03-09 22:41:42,web-02,16,15.68,98.0,1.14,WARNING
2026-03-09 22:41:42,web-03,16,13.31,83.2,0.35,OK
2026-03-09 22:41:42,web-04,16,13.1,81.9,1.06,OK
2026-03-09 22:41:42,web-05,16,12.64,79.0,0,OK
2026-03-09 22:41:42,app-01,32,25.23,78.8,0,OK
2026-03-09 22:41:42,app-02,32,31.36,98.0,1.27,WARNING
2026-03-09 22:41:42,app-03,32,28.97,90.5,1.29,WARNING
2026-03-09 22:41:42,app-04,32,29.5,92.2,0.51,WARNING
2026-03-09 22:41:42,app-05,32,29.3,91.6,0.07,WARNING
2026-03-09 22:41:42,app-06,32,30.44,95.1,1.17,WARNING
2026-03-09 22:41:42,db-primary,64,59.42,92.9,1.6,WARNING
2026-03-09 22:41:42,db-replica,64,61.3,95.8,0.86,WARNING
2026-03-10 00:41:42,web-01,16,15.68,98.0,0.6,WARNING
2026-03-10 00:41:42,web-02,16,14.6,91.2,1.12,WARNING
2026-03-10 00:41:42,web-03,16,14.18,88.6,1.12,WARNING
2026-03-10 00:41:42,web-04,16,15.44,96.5,0.94,WARNING
2026-03-10 00:41:42,web-05,16,15.68,98.0,0.71,WARNING
2026-03-10 00:41:42,app-01,32,30.07,94.0,0.19,WARNING
2026-03-10 00:41:42,app-02,32,25.28,79.0,0,OK
2026-03-10 00:41:42,app-03,32,29.91,93.5,1.99,WARNING
2026-03-10 00:41:42,app-04,32,27.49,85.9,0.31,WARNING
2026-03-10 00:41:42,app-05,32,27.34,85.4,0.6,WARNING
2026-03-10 00:41:42,app-06,32,31.36,98.0,1.54,WARNING
2026-03-10 00:41:42,db-primary,64,61.36,95.9,0.68,WARNING
2026-03-10 00:41:42,db-replica,64,60.38,94.3,1.23,WARNING
2026-03-10 02:41:42,web-01,16,14.14,88.4,1.14,WARNING
2026-03-10 02:41:42,web-02,16,14.93,93.3,0.1,WARNING
2026-03-10 02:41:42,web-03,16,13.58,84.9,1.6,OK
2026-03-10 02:41:42,web-04,16,13.47,84.2,0.88,OK
2026-03-10 02:41:42,web-05,16,15.68,98.0,0.02,WARNING
2026-03-10 02:41:42,app-01,32,28.37,88.7,0.34,WARNING
2026-03-10 02:41:42,app-02,32,29.39,91.9,1.33,WARNING
2026-03-10 02:41:42,app-03,32,25.16,78.6,0,OK
2026-03-10 02:41:42,app-04,32,29.26,91.4,1.93,WARNING
2026-03-10 02:41:42,app-05,32,29.02,90.7,1.71,WARNING
2026-03-10 02:41:42,app-06,32,26.18,81.8,1.74,OK
2026-03-10 02:41:42,db-primary,64,62.72,98.0,1.51,WARNING
2026-03-10 02:41:42,db-replica,64,51.96,81.2,0.08,OK
2026-03-10 04:41:42,web-01,16,15.68,98.0,0.72,WARNING
2026-03-10 04:41:42,web-02,16,15.68,98.0,0.85,WARNING
2026-03-10 04:41:42,web-03,16,15.68,98.0,1.34,WARNING
2026-03-10 04:41:42,web-04,16,15.68,98.0,1.74,WARNING
2026-03-10 04:41:42,web-05,16,15.68,98.0,0.39,WARNING
2026-03-10 04:41:42,app-01,32,30.72,96.0,1.04,WARNING
2026-03-10 04:41:42,app-02,32,27.89,87.2,1.61,WARNING
2026-03-10 04:41:42,app-03,32,25.34,79.2,0,OK
2026-03-10 04:41:42,app-04,32,30.73,96.0,1.57,WARNING
2026-03-10 04:41:42,app-05,32,25.57,79.9,0,OK
2026-03-10 04:41:42,app-06,32,28.6,89.4,0.74,WARNING
2026-03-10 04:41:42,db-primary,64,61.53,96.1,1.34,WARNING
2026-03-10 04:41:42,db-replica,64,60.42,94.4,1.35,WARNING
2026-03-10 06:41:42,web-01,16,14.01,87.6,1.38,WARNING
2026-03-10 06:41:42,web-02,16,11.9,74.4,0,OK
2026-03-10 06:41:42,web-03,16,11.22,70.2,0,OK
2026-03-10 06:41:42,web-04,16,14.41,90.1,0.68,WARNING
2026-03-10 06:41:42,web-05,16,11.93,74.6,0,OK
2026-03-10 06:41:42,app-01,32,23.97,74.9,0,OK
2026-03-10 06:41:42,app-02,32,27.95,87.3,1.71,WARNING
2026-03-10 06:41:42,app-03,32,29.61,92.5,1.4,WARNING
2026-03-10 06:41:42,app-04,32,30.24,94.5,0.14,WARNING
2026-03-10 06:41:42,app-05,32,23.47,73.3,0,OK
2026-03-10 06:41:42,app-06,32,29.18,91.2,1.08,WARNING
2026-03-10 06:41:42,db-primary,64,50.39,78.7,0,OK
2026-03-10 06:41:42,db-replica,64,56.76,88.7,0.49,WARNING
2026-03-10 08:41:42,web-01,16,12.43,77.7,0,OK
2026-03-10 08:41:42,web-02,16,13.81,86.3,0.85,WARNING
2026-03-10 08:41:42,web-03,16,14.76,92.2,0.01,WARNING
2026-03-10 08:41:42,web-04,16,14.49,90.6,0.21,WARNING
2026-03-10 08:41:42,web-05,16,13.34,83.4,1.4,OK
2026-03-10 08:41:42,app-01,32,23.63,73.9,0,OK
2026-03-10 08:41:42,app-02,32,26.48,82.7,1.9,OK
2026-03-10 08:41:42,app-03,32,25.71,80.3,1.99,OK
2026-03-10 08:41:42,app-04,32,25.75,80.5,0.11,OK
2026-03-10 08:41:42,app-05,32,23.87,74.6,0,OK
2026-03-10 08:41:42,app-06,32,23.37,73.0,0,OK
2026-03-10 08:41:42,db-primary,64,60.32,94.2,1.67,WARNING
2026-03-10 08:41:42,db-replica,64,52.46,82.0,1.14,OK
2026-03-10 10:41:42,web-01,16,12.04,75.2,0,OK
2026-03-10 10:41:42,web-02,16,11.43,71.4,0,OK
2026-03-10 10:41:42,web-03,16,12.71,79.4,0,OK
2026-03-10 10:41:42,web-04,16,14.82,92.6,1.66,WARNING
2026-03-10 10:41:42,web-05,16,11.89,74.3,0,OK
2026-03-10 10:41:42,app-01,32,25.08,78.4,0,OK
2026-03-10 10:41:42,app-02,32,28.15,88.0,1.85,WARNING
2026-03-10 10:41:42,app-03,32,27.91,87.2,1.48,WARNING
2026-03-10 10:41:42,app-04,32,26.28,82.1,1.94,OK
2026-03-10 10:41:42,app-05,32,27.74,86.7,0.75,WARNING
2026-03-10 10:41:42,app-06,32,28.16,88.0,1.29,WARNING
2026-03-10 10:41:42,db-primary,64,54.12,84.6,0.23,OK
2026-03-10 10:41:42,db-replica,64,57.9,90.5,1.62,WARNING
2026-03-10 12:41:42,web-01,16,14.62,91.4,0.5,WARNING
2026-03-10 12:41:42,web-02,16,11.79,73.7,0,OK
2026-03-10 12:41:42,web-03,16,13.76,86.0,0.22,WARNING
2026-03-10 12:41:42,web-04,16,13.48,84.3,1.77,OK
2026-03-10 12:41:42,web-05,16,11.96,74.8,0,OK
2026-03-10 12:41:42,app-01,32,27.67,86.5,0.74,WARNING
2026-03-10 12:41:42,app-02,32,23.19,72.5,0,OK
2026-03-10 12:41:42,app-03,32,25.47,79.6,0,OK
2026-03-10 12:41:42,app-04,32,23.96,74.9,0,OK
2026-03-10 12:41:42,app-05,32,25.77,80.5,0.39,OK
2026-03-10 12:41:42,app-06,32,30.43,95.1,0.93,WARNING
2026-03-10 12:41:42,db-primary,64,55.96,87.4,1.95,WARNING
2026-03-10 12:41:42,db-replica,64,58.58,91.5,1.11,WARNING
2026-03-10 14:41:42,web-01,16,11.67,72.9,0,OK
2026-03-10 14:41:42,web-02,16,12.04,75.2,0,OK
2026-03-10 14:41:42,web-03,16,12.87,80.4,0.75,OK
2026-03-10 14:41:42,web-04,16,13.08,81.7,1.93,OK
2026-03-10 14:41:42,web-05,16,12.66,79.1,0,OK
2026-03-10 14:41:42,app-01,32,28.44,88.9,0.79,WARNING
2026-03-10 14:41:42,app-02,32,30.04,93.9,0.56,WARNING
2026-03-10 14:41:42,app-03,32,26.08,81.5,1.09,OK
2026-03-10 14:41:42,app-04,32,27.74,86.7,0.38,WARNING
2026-03-10 14:41:42,app-05,32,24.67,77.1,0,OK
2026-03-10 14:41:42,app-06,32,29.78,93.1,0.06,WARNING
2026-03-10 14:41:42,db-primary,64,50.48,78.9,0,OK
2026-03-10 14:41:42,db-replica,64,57.34,89.6,0.24,WARNING
2026-03-10 16:41:42,web-01,16,14.04,87.8,1.99,WARNING
2026-03-10 16:41:42,web-02,16,14.03,87.7,0.22,WARNING
2026-03-10 16:41:42,web-03,16,13.25,82.8,1.75,OK
2026-03-10 16:41:42,web-04,16,14.12,88.2,0.97,WARNING
2026-03-10 16:41:42,web-05,16,12.46,77.9,0,OK
2026-03-10 16:41:42,app-01,32,23.39,73.1,0,OK
2026-03-10 16:41:42,app-02,32,28.68,89.6,1.53,WARNING
2026-03-10 16:41:42,app-03,32,24.69,77.2,0,OK
2026-03-10 16:41:42,app-04,32,27.43,85.7,1.51,WARNING
2026-03-10 16:41:42,app-05,32,30.65,95.8,0.78,WARNING
2026-03-10 16:41:42,app-06,32,28.98,90.6,1.82,WARNING
2026-03-10 16:41:42,db-primary,64,51.99,81.2,0.74,OK
2026-03-10 16:41:42,db-replica,64,60.93,95.2,1.49,WARNING
2026-03-10 18:41:42,web-01,16,15.68,98.0,0.91,WARNING
2026-03-10 18:41:42,web-02,16,15.68,98.0,1.94,WARNING
2026-03-10 18:41:42,web-03,16,15.68,98.0,1.92,WARNING
2026-03-10 18:41:42,web-04,16,12.88,80.5,1.26,OK
2026-03-10 18:41:42,web-05,16,15.32,95.8,1.0,WARNING
2026-03-10 18:41:42,app-01,32,31.03,97.0,1.8,WARNING
2026-03-10 18:41:42,app-02,32,25.31,79.1,0,OK
2026-03-10 18:41:42,app-03,32,28.29,88.4,1.89,WARNING
2026-03-10 18:41:42,app-04,32,31.36,98.0,1.47,WARNING
2026-03-10 18:41:42,app-05,32,31.36,98.0,0.94,WARNING
2026-03-10 18:41:42,app-06,32,30.62,95.7,1.16,WARNING
2026-03-10 18:41:42,db-primary,64,55.68,87.0,1.66,WARNING
2026-03-10 18:41:42,db-replica,64,56.34,88.0,0.73,WARNING
2026-03-10 20:41:42,web-01,16,14.74,92.1,1.02,WARNING
2026-03-10 20:41:42,web-02,16,14.75,92.2,1.98,WARNING
2026-03-10 20:41:42,web-03,16,12.24,76.5,0,OK
2026-03-10 20:41:42,web-04,16,14.61,91.3,1.41,WARNING
2026-03-10 20:41:42,web-05,16,13.55,84.7,1.63,OK
2026-03-10 20:41:42,app-01,32,31.36,98.0,0.38,WARNING
2026-03-10 20:41:42,app-02,32,29.48,92.1,1.3,WARNING
2026-03-10 20:41:42,app-03,32,28.06,87.7,0.38,WARNING
2026-03-10 20:41:42,app-04,32,31.36,98.0,1.31,WARNING
2026-03-10 20:41:42,app-05,32,31.23,97.6,1.19,WARNING
2026-03-10 20:41:42,app-06,32,31.36,98.0,0.35,WARNING
2026-03-10 20:41:42,db-primary,64,52.9,82.7,0.66,OK
2026-03-10 20:41:42,db-replica,64,55.74,87.1,0.53,WARNING
2026-03-10 22:41:42,web-01,16,15.68,98.0,0.32,WARNING
2026-03-10 22:41:42,web-02,16,14.79,92.4,0.23,WARNING
2026-03-10 22:41:42,web-03,16,14.0,87.5,0.93,WARNING
2026-03-10 22:41:42,web-04,16,14.8,92.5,0.12,WARNING
2026-03-10 22:41:42,web-05,16,14.19,88.7,0.33,WARNING
2026-03-10 22:41:42,app-01,32,26.32,82.3,1.06,OK
2026-03-10 22:41:42,app-02,32,30.6,95.6,0.43,WARNING
2026-03-10 22:41:42,app-03,32,31.36,98.0,0.92,WARNING
2026-03-10 22:41:42,app-04,32,29.9,93.5,1.28,WARNING
2026-03-10 22:41:42,app-05,32,31.36,98.0,1.08,WARNING
2026-03-10 22:41:42,app-06,32,26.44,82.6,1.79,OK
2026-03-10 22:41:42,db-primary,64,62.03,96.9,1.9,WARNING
2026-03-10 22:41:42,db-replica,64,58.99,92.2,0.36,WARNING
2026-03-11 00:41:42,web-01,16,15.49,96.8,1.61,WARNING
2026-03-11 00:41:42,web-02,16,14.63,91.5,1.48,WARNING
2026-03-11 00:41:42,web-03,16,15.68,98.0,1.19,WARNING
2026-03-11 00:41:42,web-04,16,14.42,90.1,0.32,WARNING
2026-03-11 00:41:42,web-05,16,15.43,96.4,1.21,WARNING
2026-03-11 00:41:42,app-01,32,26.21,81.9,0.21,OK
2026-03-11 00:41:42,app-02,32,26.09,81.5,0.28,OK
2026-03-11 00:41:42,app-03,32,28.77,89.9,1.21,WARNING
2026-03-11 00:41:42,app-04,32,31.36,98.0,0.83,WARNING
2026-03-11 00:41:42,app-05,32,28.47,89.0,0.5,WARNING
2026-03-11 00:41:42,app-06,32,29.07,90.9,1.32,WARNING
2026-03-11 00:41:42,db-primary,64,61.62,96.3,0.29,WARNING
2026-03-11 00:41:42,db-replica,64,55.43,86.6,0.77,WARNING
2026-03-11 02:41:42,web-01,16,15.68,98.0,0.6,WARNING
2026-03-11 02:41:42,web-02,16,14.4,90.0,0.41,WARNING
2026-03-11 02:41:42,web-03,16,15.68,98.0,0.13,WARNING
2026-03-11 02:41:42,web-04,16,15.68,98.0,0.38,WARNING
2026-03-11 02:41:42,web-05,16,15.6,97.5,0.91,WARNING
2026-03-11 02:41:42,app-01,32,30.91,96.6,1.54,WARNING
2026-03-11 02:41:42,app-02,32,29.85,93.3,0.51,WARNING
2026-03-11 02:41:42,app-03,32,27.73,86.7,0.86,WARNING
2026-03-11 02:41:42,app-04,32,31.0,96.9,1.3,WARNING
2026-03-11 02:41:42,app-05,32,31.36,98.0,0.62,WARNING
2026-03-11 02:41:42,app-06,32,25.54,79.8,0,OK
2026-03-11 02:41:42,db-primary,64,61.47,96.0,1.68,WARNING
2026-03-11 02:41:42,db-replica,64,53.28,83.2,1.35,OK
2026-03-11 04:41:42,web-01,16,15.68,98.0,0.19,WARNING
2026-03-11 04:41:42,web-02,16,13.92,87.0,1.55,WARNING
2026-03-11 04:41:42,web-03,16,13.5,84.4,1.78,OK
2026-03-11 04:41:42,web-04,16,15.51,96.9,0.61,WARNING
2026-03-11 04:41:42,web-05,16,14.47,90.4,0.77,WARNING
2026-03-11 04:41:42,app-01,32,27.16,84.9,0.98,OK
2026-03-11 04:41:42,app-02,32,29.89,93.4,0.37,WARNING
2026-03-11 04:41:42,app-03,32,31.36,98.0,1.16,WARNING
2026-03-11 04:41:42,app-04,32,31.36,98.0,0.06,WARNING
2026-03-11 04:41:42,app-05,32,24.25,75.8,0,OK
2026-03-11 04:41:42,app-06,32,29.45,92.0,0.99,WARNING
2026-03-11 04:41:42,db-primary,64,59.58,93.1,0.76,WARNING
2026-03-11 04:41:42,db-replica,64,53.01,82.8,1.82,OK
2026-03-11 06:41:42,web-01,16,11.84,74.0,0,OK
2026-03-11 06:41:42,web-02,16,12.9,80.6,1.47,OK
2026-03-11 06:41:42,web-03,16,13.77,86.1,1.19,WARNING
2026-03-11 06:41:42,web-04,16,14.1,88.1,0.69,WARNING
2026-03-11 06:41:42,web-05,16,13.24,82.8,0.46,OK
2026-03-11 06:41:42,app-01,32,25.93,81.0,0.85,OK
2026-03-11 06:41:42,app-02,32,26.6,83.1,1.33,OK
2026-03-11 06:41:42,app-03,32,24.98,78.1,0,OK
2026-03-11 06:41:42,app-04,32,29.45,92.0,1.69,WARNING
2026-03-11 06:41:42,app-05,32,29.09,90.9,0.57,WARNING
2026-03-11 06:41:42,app-06,32,25.89,80.9,0.37,OK
2026-03-11 06:41:42,db-primary,64,55.18,86.2,1.33,WARNING
2026-03-11 06:41:42,db-replica,64,54.86,85.7,0.47,WARNING
2026-03-11 08:41:42,web-01,16,11.22,70.1,0,OK
2026-03-11 08:41:42,web-02,16,12.73,79.6,0,OK
2026-03-11 08:41:42,web-03,16,14.88,93.0,0.13,WARNING
2026-03-11 08:41:42,web-04,16,14.21,88.8,0.33,WARNING
2026-03-11 08:41:42,web-05,16,12.92,80.8,0.01,OK
2026-03-11 08:41:42,app-01,32,28.41,88.8,0.81,WARNING
2026-03-11 08:41:42,app-02,32,23.96,74.9,0,OK
2026-03-11 08:41:42,app-03,32,29.35,91.7,1.89,WARNING
2026-03-11 08:41:42,app-04,32,26.3,82.2,0.7,OK
2026-03-11 08:41:42,app-05,32,30.69,95.9,0.67,WARNING
2026-03-11 08:41:42,app-06,32,28.75,89.8,1.38,WARNING
2026-03-11 08:41:42,db-primary,64,57.04,89.1,0.15,WARNING
2026-03-11 08:41:42,db-replica,64,50.39,78.7,0,OK
2026-03-11 10:41:42,web-01,16,12.24,76.5,0,OK
2026-03-11 10:41:42,web-02,16,12.28,76.8,0,OK
2026-03-11 10:41:42,web-03,16,12.58,78.7,0,OK
2026-03-11 10:41:42,web-04,16,12.91,80.7,1.26,OK
2026-03-11 10:41:42,web-05,16,13.85,86.5,0.95,WARNING
2026-03-11 10:41:42,app-01,32,28.91,90.3,1.69,WARNING
2026-03-11 10:41:42,app-02,32,27.25,85.1,1.41,WARNING
2026-03-11 10:41:42,app-03,32,23.17,72.4,0,OK
2026-03-11 10:41:42,app-04,32,24.47,76.5,0,OK
2026-03-11 10:41:42,app-05,32,25.97,81.1,1.45,OK
2026-03-11 10:41:42,app-06,32,28.47,89.0,1.04,WARNING
2026-03-11 10:41:42,db-primary,64,52.0,81.3,0.16,OK
2026-03-11 10:41:42,db-replica,64,58.59,91.6,1.82,WARNING
2026-03-11 12:41:42,web-01,16,13.3,83.1,0.59,OK
2026-03-11 12:41:42,web-02,16,13.67,85.4,1.13,WARNING
2026-03-11 12:41:42,web-03,16,15.0,93.8,0.23,WARNING
2026-03-11 12:41:42,web-04,16,13.92,87.0,1.4,WARNING
2026-03-11 12:41:42,web-05,16,14.01,87.6,0.79,WARNING
2026-03-11 12:41:42,app-01,32,27.17,84.9,1.06,OK
2026-03-11 12:41:42,app-02,32,28.99,90.6,0.66,WARNING
2026-03-11 12:41:42,app-03,32,30.39,95.0,1.96,WARNING
2026-03-11 12:41:42,app-04,32,28.88,90.3,0.74,WARNING
2026-03-11 12:41:42,app-05,32,30.62,95.7,1.34,WARNING
2026-03-11 12:41:42,app-06,32,23.27,72.7,0,OK
2026-03-11 12:41:42,db-primary,64,60.94,95.2,0.3,WARNING
2026-03-11 12:41:42,db-replica,64,54.61,85.3,1.67,WARNING
2026-03-11 14:41:42,web-01,16,13.67,85.4,1.69,WARNING
2026-03-11 14:41:42,web-02,16,14.75,92.2,0.41,WARNING
2026-03-11 14:41:42,web-03,16,12.98,81.1,1.7,OK
2026-03-11 14:41:42,web-04,16,11.8,73.8,0,OK
2026-03-11 14:41:42,web-05,16,12.3,76.9,0,OK
2026-03-11 14:41:42,app-01,32,28.03,87.6,2.0,WARNING
2026-03-11 14:41:42,app-02,32,24.23,75.7,0,OK
2026-03-11 14:41:42,app-03,32,23.46,73.3,0,OK
2026-03-11 14:41:42,app-04,32,26.44,82.6,0.07,OK
2026-03-11 14:41:42,app-05,32,26.14,81.7,0.27,OK
2026-03-11 14:41:42,app-06,32,26.15,81.7,1.61,OK
2026-03-11 14:41:42,db-primary,64,55.52,86.7,1.04,WARNING
2026-03-11 14:41:42,db-replica,64,52.72,82.4,1.19,OK
2026-03-11 16:41:42,web-01,16,14.58,91.2,0.85,WARNING
2026-03-11 16:41:42,web-02,16,13.61,85.1,1.57,WARNING
2026-03-11 16:41:42,web-03,16,12.93,80.8,1.09,OK
2026-03-11 16:41:42,web-04,16,13.34,83.4,0.68,OK
2026-03-11 16:41:42,web-05,16,12.56,78.5,0,OK
2026-03-11 16:41:42,app-01,32,26.63,83.2,1.97,OK
2026-03-11 16:41:42,app-02,32,25.9,80.9,1.1,OK
2026-03-11 16:41:42,app-03,32,28.74,89.8,1.04,WARNING
2026-03-11 16:41:42,app-04,32,27.61,86.3,0.57,WARNING
2026-03-11 16:41:42,app-05,32,30.95,96.7,1.99,WARNING
2026-03-11 16:41:42,app-06,32,30.28,94.6,0.73,WARNING
2026-03-11 16:41:42,db-primary,64,52.34,81.8,1.73,OK
2026-03-11 16:41:42,db-replica,64,60.24,94.1,0.75,WARNING
2026-03-11 18:41:42,web-01,16,14.93,93.3,1.16,WARNING
2026-03-11 18:41:42,web-02,16,13.51,84.4,1.24,OK
2026-03-11 18:41:42,web-03,16,14.34,89.6,0.4,WARNING
2026-03-11 18:41:42,web-04,16,15.68,98.0,0.6,WARNING
2026-03-11 18:41:42,web-05,16,14.22,88.9,1.57,WARNING
2026-03-11 18:41:42,app-01,32,27.43,85.7,1.85,WARNING
2026-03-11 18:41:42,app-02,32,28.85,90.1,0.11,WARNING
2026-03-11 18:41:42,app-03,32,29.6,92.5,0.36,WARNING
2026-03-11 18:41:42,app-04,32,24.91,77.8,0,OK
2026-03-11 18:41:42,app-05,32,26.08,81.5,1.56,OK
2026-03-11 18:41:42,app-06,32,31.36,98.0,1.18,WARNING
2026-03-11 18:41:42,db-primary,64,61.76,96.5,0.3,WARNING
2026-03-11 18:41:42,db-replica,64,58.0,90.6,0.53,WARNING
2026-03-11 20:41:42,web-01,16,13.16,82.2,1.1,OK
2026-03-11 20:41:42,web-02,16,15.68,98.0,1.09,WARNING
2026-03-11 20:41:42,web-03,16,15.68,98.0,0.46,WARNING
2026-03-11 20:41:42,web-04,16,15.42,96.4,1.49,WARNING
2026-03-11 20:41:42,web-05,16,15.25,95.3,1.61,WARNING
2026-03-11 20:41:42,app-01,32,30.59,95.6,0.03,WARNING
2026-03-11 20:41:42,app-02,32,26.08,81.5,1.43,OK
2026-03-11 20:41:42,app-03,32,25.84,80.7,1.53,OK
2026-03-11 20:41:42,app-04,32,30.65,95.8,1.47,WARNING
2026-03-11 20:41:42,app-05,32,28.58,89.3,0.04,WARNING
2026-03-11 20:41:42,app-06,32,28.17,88.0,1.85,WARNING
2026-03-11 20:41:42,db-primary,64,52.69,82.3,1.11,OK
2026-03-11 20:41:42,db-replica,64,57.7,90.2,0.26,WARNING
2026-03-11 22:41:42,web-01,16,15.68,98.0,1.86,WARNING
2026-03-11 22:41:42,web-02,16,15.68,98.0,1.21,WARNING
2026-03-11 22:41:42,web-03,16,15.68,98.0,1.53,WARNING
2026-03-11 22:41:42,web-04,16,15.68,98.0,0.45,WARNING
2026-03-11 22:41:42,web-05,16,15.68,98.0,1.57,WARNING
2026-03-11 22:41:42,app-01,32,27.9,87.2,1.61,WARNING
2026-03-11 22:41:42,app-02,32,25.78,80.6,1.82,OK
2026-03-11 22:41:42,app-03,32,31.36,98.0,1.66,WARNING
2026-03-11 22:41:42,app-04,32,29.81,93.2,1.51,WARNING
2026-03-11 22:41:42,app-05,32,31.01,96.9,1.14,WARNING
2026-03-11 22:41:42,app-06,32,26.24,82.0,0.59,OK
2026-03-11 22:41:42,db-primary,64,59.53,93.0,0.4,WARNING
2026-03-11 22:41:42,db-replica,64,62.72,98.0,0.99,WARNING
2026-03-12 00:41:42,web-01,16,15.6,97.5,1.67,WARNING
2026-03-12 00:41:42,web-02,16,15.68,98.0,1.33,WARNING
2026-03-12 00:41:42,web-03,16,15.68,98.0,1.88,WARNING
2026-03-12 00:41:42,web-04,16,15.13,94.6,0.66,WARNING
2026-03-12 00:41:42,web-05,16,14.44,90.2,1.38,WARNING
2026-03-12 00:41:42,app-01,32,28.78,89.9,0.18,WARNING
2026-03-12 00:41:42,app-02,32,31.36,98.0,1.28,WARNING
2026-03-12 00:41:42,app-03,32,31.36,98.0,0.16,WARNING
2026-03-12 00:41:42,app-04,32,27.57,86.1,1.77,WARNING
2026-03-12 00:41:42,app-05,32,29.86,93.3,0.98,WARNING
2026-03-12 00:41:42,app-06,32,26.53,82.9,1.14,OK
2026-03-12 00:41:42,db-primary,64,58.45,91.3,0.11,WARNING
2026-03-12 00:41:42,db-replica,64,60.9,95.1,1.01,WARNING
